,x_term,x_term_trans,y_term_proukraine,y_term_prorussia,x_final,y_proU_final,y_proR_final,cluster
S378U,-1.0,0.0,0.0,0.9734477295016795,0.0,0.0,0.7686272863109238,1
S379U,-1.0,0.0,0.0,0.7658591161433261,0.0,0.0,0.597491796614565,1
S380U,-0.954775363323285,0.022612318338357473,1.0,0.549578312352123,0.22175592518755333,1.0,0.5165745126250925,2
S381U,-1.0,0.0,0.0,0.6490015330584462,0.0,0.0,0.5510426725615293,1
S382U,-0.9574340842334479,0.021282957883276055,0.6989700043360187,0.7183849823998867,0.21821277848656984,0.569742173380174,0.577411157200804,2
S383U,-1.0,0.0,0.0,0.38411070051305474,0.0,0.0,0.4607363033741422,1
S384U,-1.0,0.0,0.0,0.9223544203519873,0.0,0.0,0.6952807748851342,1
S385U,-1.0,0.0,0.0,0.8520997455208799,0.0,0.0,0.6419233498944508,1
S386U,-1.0,0.0,0.0,0.6477610283223487,0.0,0.0,0.5505939215507972,1
S387U,-0.2379150751942758,0.3810424624028621,0.9168568916127294,0.45627050416758375,0.45966071222888777,0.6900021516686538,0.4853903242054592,2
S388U,-1.0,0.0,0.0,0.6234833494740932,0.0,0.0,0.5419312657215148,1
S389U,-1.0,0.0,0.0,0.46140823645195483,0.0,0.0,0.48711329693599253,1
S390U,-1.0,0.0,0.0,0.5759235552337356,0.0,0.0,0.5254830014022093,1
S391U,-1.0,0.0,0.0,0.5311582634759671,0.0,0.0,0.5103980641371408,1
S392U,-1.0,0.0,0.0,0.4348673139598037,0.0,0.0,0.4781789040587341,1
S393U,-1.0,0.0,0.0,0.9414822198798474,0.0,0.0,0.7162715237913118,1
S394U,-1.0,0.0,0.0,0.8402299653202306,0.0,0.0,0.6349039770919893,1
S395U,-1.0,0.0,0.0,0.6955189781656105,0.0,0.0,0.5684058100213197,1
S396U,-0.9323301747480159,0.03383491262599203,1.0,0.46860486191393613,0.24651606936486545,1.0,0.4895227020303328,2
S397U,-1.0,0.0,0.0,0.8585785552967302,0.0,0.0,0.645925750817341,1
S398U,-1.0,0.0,0.0,0.8983938903059179,0.0,0.0,0.6740371136621379,1
S399U,-1.0,0.0,0.0,0.5736486147313844,0.0,0.0,0.5247092875937618,1
S400U,-1.0,0.0,0.0,0.7252930360505516,0.0,0.0,0.5802070978832542,1
S401U,-1.0,0.0,0.0,0.6876022112570137,0.0,0.0,0.565368139097172,1
S402U,-1.0,0.0,0.0,0.5267991076766889,0.0,0.0,0.508940651768457,1
S403U,-1.0,0.0,0.0,0.6430859515780593,0.0,0.0,0.5489083941353715,1
S404U,-1.0,0.0,0.0,0.500391191862668,0.0,0.0,0.5001303973112061,1
S405U,-1.0,0.0,0.0,0.4937419367669007,0.0,0.0,0.49791388208947585,1
S406U,-0.8955809219945922,0.05220953900270392,1.0,0.5330442161207449,0.275620719150562,1.0,0.5110290278755243,2
S407U,-1.0,0.0,0.0,0.562136012653787,0.0,0.0,0.5208076012140895,1
S408U,-0.8448967278969658,0.0775516360515171,1.0,0.40912272184508747,0.3046265431858414,1.0,0.46940550386512314,2
S409U,-0.9020594172818259,0.04897029135908704,1.0,0.6056163820933003,0.2711536787043218,1.0,0.535682791805897,2
S410U,-1.0,0.0,0.0,0.7464870777386705,0.0,0.0,0.5890374895944329,1
S411U,-0.9258505164220792,0.03707474178896042,1.0,0.6798402020728309,0.25243264316716324,1.0,0.5624256987188817,2
S412U,-0.7891576996814679,0.10542115015926606,1.0,0.522624120418941,0.3289811909856753,1.0,0.5075459535676877,2
S413U,-1.0,0.0,0.0,0.4864633848957016,0.0,0.0,0.4954868146356766,1
S414U,-1.0,0.0,0.0,0.5782312755353808,0.0,0.0,0.5262688575106312,1
S415U,-1.0,0.0,0.0,0.6324600398855862,0.0,0.0,0.5451090957353332,1
S416U,-0.974514997102148,0.012742501448926025,1.0,0.6881777552464086,0.1900021857963276,1.0,0.5655877015946392,2
S417U,-0.9345091786852731,0.03274541065736347,1.0,0.3464089741429345,0.24442578105290694,1.0,0.4472914144086132,2
S418U,-1.0,0.0,0.0,0.5782146222409332,0.0,0.0,0.5262631828420533,1
S419U,-1.0,0.0,0.0,0.4368146990278311,0.0,0.0,0.47883768099142443,1
S420U,-0.9340855876567583,0.032957206171620845,1.0,0.4487115119231262,0.24483638366254884,1.0,0.4828502238272236,2
S421U,-1.0,0.0,0.0,0.6432086915657861,0.0,0.0,0.5489525335153287,1
S422U,-0.9376974528792262,0.031151273560386883,1.0,0.4354128425730671,0.24126601398813396,1.0,0.47836350993274995,2
S423U,-1.0,0.0,0.0,0.6225942656240278,0.0,0.0,0.5416180037634855,1
S424U,-0.9198639526687248,0.04006802366563761,1.0,0.5126022622771165,0.2575462479645209,1.0,0.5042015450692966,2
S425U,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
S426U,-1.0,0.0,0.0,0.5405194417507873,0.0,0.0,0.5135328587122757,1
S427U,-1.0,0.0,0.0,0.8848542549659384,0.0,0.0,0.6636809836045702,1
S428U,-0.5605030130784867,0.21974849346075664,0.6989700043360187,0.4027725505631131,0.39594796501575275,0.569742173380174,0.4672199178787136,2
S429U,-0.9040295970041281,0.04798520149793595,0.6989700043360187,0.557467428743505,0.26974908686547316,0.569742173380174,0.5192313421604825,2
S430U,-1.0,0.0,0.0,0.6727286495457262,0.0,0.0,0.5597590262171841,1
S431U,-1.0,0.0,0.0,0.5410006782126353,0.0,0.0,0.5136942243218279,1
S432U,-1.0,0.0,0.0,0.6499019543928982,0.0,0.0,0.5513688027582047,1
S433U,-1.0,0.0,0.0,0.6746569067984582,0.0,0.0,0.5604794225106648,1
S434U,-0.9205095576160659,0.03974522119196705,1.0,0.4520750351221866,0.2570096016372218,1.0,0.4839813022793105,2
S435U,-1.0,0.0,0.0,0.371407563866073,0.0,0.0,0.4562634756993043,1
S436U,-0.8824053343411352,0.05879733282943239,1.0,0.4436201150671377,0.28407156826533503,1.0,0.4811353998820945,2
S437U,-1.0,0.0,0.0,0.4476322690426746,0.0,0.0,0.4824870056706122,1
S438U,-0.9530005521685729,0.023499723915713533,1.0,0.4191672485370057,0.22403088683832995,1.0,0.47284401129446535,2
S439U,-1.0,0.0,0.0,0.6927923391301607,0.0,0.0,0.5673552717491437,1
S440U,-1.0,0.0,0.0,0.9774272195729359,0.0,0.0,0.7783470590169114,1
S441U,-1.0,0.0,0.0,0.35479780410134987,0.0,0.0,0.4503297247482549,1
S442U,-0.9068286820045106,0.046585658997744694,1.0,0.3870227445475153,0.26771392595530563,1.0,0.4617544888003422,2
S443U,-0.8846096067477929,0.05769519662610356,0.6989700043360187,0.4382434685673854,0.2827114116420321,0.569742173380174,0.4793206432865315,2
S444U,-1.0,0.0,0.0,0.6611838077697898,0.0,0.0,0.5554850579789622,1
S445U,-1.0,0.0,0.0,0.6383019802343304,0.0,0.0,0.5471925926104392,1
S446U,-0.9111203043154242,0.04443984784228788,1.0,0.6765595190166276,0.2644978400835012,1.0,0.5611921569944057,2
S447U,-1.0,0.0,0.0,0.4305955215801236,0.0,0.0,0.47673166434908987,1
S448U,-1.0,0.0,0.0,0.5095991695818689,0.0,0.0,0.5032000727001633,1
S449U,-1.0,0.0,0.0,0.8019543063611116,0.0,0.0,0.6144803098208151,1
S450U,-1.0,0.0,0.0,0.5631573546559003,0.0,0.0,0.5211528694109233,1
S451U,-1.0,0.0,0.0,0.40333029795490905,0.0,0.0,0.46741227101650096,1
S452U,-0.9706610241663083,0.014669487916845858,1.0,0.5525564603481741,0.19743515061898748,1.0,0.5175765260944756,2
S453U,-1.0,0.0,0.0,0.5620834461300221,0.0,0.0,0.5207898352212332,1
S454U,-1.0,0.0,0.0,0.6383474068211281,0.0,0.0,0.5472088436346307,1
S455U,-0.9171634471863878,0.04141827640680612,1.0,0.7733706973628964,0.25975464247922864,1.0,0.6008834745776612,2
S456U,-1.0,0.0,0.0,0.6051917653185543,0.0,0.0,0.535535421619618,1
S457U,-1.0,0.0,0.0,0.41099090144535033,0.0,0.0,0.47004669664656773,1
S458U,-1.0,0.0,0.0,0.6115035883776408,0.0,0.0,0.537731207378903,1
S459U,-0.9696541323396045,0.015172933830197743,1.0,0.6184947397574605,0.1992506661489552,1.0,0.5401768638519814,2
S460U,-1.0,0.0,0.0,0.5780772727529907,0.0,0.0,0.5262163825732559,1
S461U,-1.0,0.0,0.0,0.9161120302414769,0.0,0.0,0.6893078616145096,1
S462U,-1.0,0.0,0.0,0.6237479388079393,0.0,0.0,0.5420245418551473,1
S463U,-0.909456146730357,0.04527192663482149,1.0,0.5008130498421992,0.2657591852377248,1.0,0.5002710168263992,2
S464U,-1.0,0.0,0.0,0.5893783472195772,0.0,0.0,0.5300799735673379,1
S465U,-0.9304703530051922,0.034764823497403896,1.0,0.4942576342651144,0.2482585122652412,1.0,0.4980858032767042,2
S466U,-1.0,0.0,0.0,0.726324695935737,0.0,0.0,0.5806279193031174,1
S467U,-1.0,0.0,0.0,0.9020483873763642,0.0,0.0,0.6770100373618523,1
S468U,-1.0,0.0,0.0,0.6685496625643121,0.0,0.0,0.5582043244521248,1
S469U,-0.9318753741946798,0.0340623129026601,1.0,0.5338264489148555,0.24694562813577592,1.0,0.5112908129127073,2
S470U,-1.0,0.0,0.0,0.6653941755528211,0.0,0.0,0.5570361902554771,1
S471U,-1.0,0.0,0.0,0.44402051509594287,0.0,0.0,0.481270382032746,1
S472U,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
S473U,-1.0,0.0,0.0,0.28702417779890166,0.0,0.0,0.42475251265579345,1
S474U,-1.0,0.0,0.0,0.786298113167764,0.0,0.0,0.6068883899320832,1
S475U,-0.017141310287294265,0.49142934485635287,0.919695736878353,0.9365301432493285,0.4971428661936215,0.6926930872810055,0.710374901349925,3
S476U,-1.0,0.0,0.0,0.5806543180333988,0.0,0.0,0.5270950980376334,1
S477U,-1.0,0.0,0.0,0.5414037154727808,0.0,0.0,0.5138293861224568,1
S478U,-1.0,0.0,0.0,0.6935688892340092,0.0,0.0,0.567653995706441,1
S479U,-0.7864201846617227,0.10678990766913865,0.6989700043360187,0.35236448929246067,0.3300439841276323,0.569742173380174,0.44945144860763114,2
S480U,-1.0,0.0,0.0,0.5148141982309413,0.0,0.0,0.5049393511011296,1
S481U,-1.0,0.0,0.0,0.5341213059318426,0.0,0.0,0.5113895036749208,1
S482U,-1.0,0.0,0.0,0.6207043203465601,0.0,0.0,0.5409529489091282,1
S483U,-0.9431675954996684,0.02841620225016578,1.0,0.5275366098911823,0.2355339271121979,1.0,0.509187132798285,2
S484U,-0.49674166522435426,0.25162916738782287,0.723565409056325,0.9247779344719205,0.41015756327074754,0.5795043184966341,0.6977000771863106,2
S485U,-1.0,0.0,0.0,0.5893019418239267,0.0,0.0,0.5300537602958891,1
S486U,-1.0,0.0,0.0,0.5479193682233561,0.0,0.0,0.5160168168054273,1
S487U,-1.0,0.0,0.0,0.4826013207616594,0.0,0.0,0.4941983581322684,1
S488U,-1.0,0.0,0.0,0.9848528892048056,0.0,0.0,0.8008413028972552,1
S489U,-1.0,0.0,0.0,0.5635008005834921,0.0,0.0,0.5212690085043878,1
S490U,-1.0,0.0,0.0,0.7581401318790072,0.0,0.0,0.5940748598425413,1
S491U,-0.26171513385654943,0.3691424330717253,0.4926213785839081,0.5890179212841267,0.4554602454418425,0.49754030080375283,0.529956329621231,2
S492U,-0.9030553939375269,0.04847230303123656,1.0,0.4223689374097058,0.2704464333933143,1.0,0.4739356332557569,2
S493U,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
S494U,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
S495U,-0.9506157556755872,0.024692122162206398,1.0,0.7324418904476837,0.22698351503844824,1.0,0.5831413491680945,2
S496U,-1.0,0.0,0.0,0.6608148002952038,0.0,0.0,0.5553495127265367,1
S497U,-1.0,0.0,0.0,0.6778728467143749,0.0,0.0,0.561685269285714,1
S498U,-1.0,0.0,0.0,0.46508159222220347,0.0,0.0,0.48834366492785064,1
S499U,-1.0,0.0,0.0,0.4737695359285373,0.0,0.0,0.4912493711636506,1
S500U,1.0,1.0,0.31424231733155406,0.0,1.0,0.4353342152148629,0.0,0
S501U,0.9654036131975774,0.9827018065987887,0.42847001978234467,1.0,0.7935679529686119,0.4760104192552665,1.0,3
S502U,1.0,1.0,0.4527072800406965,0.0,1.0,0.48419376341946024,0.0,0
S503U,1.0,1.0,0.33469371529805725,0.0,1.0,0.44299627632058686,0.0,0
S504U,1.0,1.0,0.32329627141505846,0.0,1.0,0.4387537422757468,0.0,0
S505U,1.0,1.0,0.3239460876388074,0.0,1.0,0.43899743527153534,0.0,0
S506U,1.0,1.0,0.36241928292875825,0.0,1.0,0.4530653291307236,0.0,0
S507U,0.9153727292127266,0.9576863646063634,0.4883103590917782,0.6989700043360187,0.7388121187603118,0.49610282178206583,0.569742173380174,3
S508U,1.0,1.0,0.6566831271209403,0.0,1.0,0.5538361401294045,0.0,0
S509U,1.0,1.0,0.5202551399301237,0.0,1.0,0.5067549993051479,0.0,0
S510U,1.0,1.0,0.2185136404243876,0.0,1.0,0.39537276829006707,0.0,0
S511U,1.0,1.0,0.33913765580780486,0.0,1.0,0.44463302683477934,0.0,0
S512U,0.9599970971217879,0.979998548560894,0.231177903859635,1.0,0.7853715879219664,0.4011784389199512,1.0,3
S513U,1.0,1.0,0.7186563880064121,0.0,1.0,0.5775203012288906,0.0,0
S514U,1.0,1.0,0.6052338818562228,0.0,1.0,0.5355500366640971,0.0,0
S515U,1.0,1.0,0.3315164302636209,0.0,1.0,0.44182019305335357,0.0,0
S516U,1.0,1.0,0.20320098069858017,0.0,1.0,0.3880612571191439,0.0,0
S517U,1.0,1.0,0.7112422280771624,0.0,1.0,0.574558620707581,0.0,0
S518U,1.0,1.0,0.5097936655362366,0.0,1.0,0.5032649263662491,0.0,0
S519U,1.0,1.0,0.7160784706760339,0.0,1.0,0.5764858707194599,0.0,0
S520U,1.0,1.0,0.43423203125206145,0.0,1.0,0.4779638657642286,0.0,0
S521U,1.0,1.0,0.39859920495930645,0.0,1.0,0.4657781569348622,0.0,0
S522U,1.0,1.0,0.3064381294447853,0.0,1.0,0.43234870591409835,0.0,0
S523U,1.0,1.0,0.24189222029341817,0.0,1.0,0.40593932219540907,0.0,0
S524U,1.0,1.0,0.6474647055471687,0.0,1.0,0.5504868218780086,0.0,0
S525U,1.0,1.0,0.4298219540594709,0.0,1.0,0.47646926071849144,0.0,0
S526U,1.0,1.0,0.6208465344054294,0.0,1.0,0.541002952754573,0.0,0
S527U,1.0,1.0,0.3013809816436628,0.0,1.0,0.43039409031332165,0.0,0
S528U,1.0,1.0,0.34312097311138623,0.0,1.0,0.4460922801953011,0.0,0
S529U,1.0,1.0,0.7176618101442445,0.0,1.0,0.5771206130159302,0.0,0
S530U,1.0,1.0,0.4802585915741443,0.0,1.0,0.4934164884091067,0.0,0
S531U,1.0,1.0,0.4280961612861347,0.0,1.0,0.4758834765189249,0.0,0
S532U,1.0,1.0,0.21053326250590554,0.0,1.0,0.3916048368535339,0.0,0
S533U,1.0,1.0,0.3454273712128336,0.0,1.0,0.446933925193833,0.0,0
S534U,1.0,1.0,0.5994719935114019,0.0,1.0,0.5335549528563794,0.0,0
S535U,1.0,1.0,0.47725586856244817,0.0,1.0,0.4924139694295641,0.0,0
S536U,1.0,1.0,0.4903606915830674,0.0,1.0,0.49678654328481203,0.0,0
S537U,0.9279835283145862,0.963991764157293,0.6793705257603498,1.0,0.749468261094225,0.5622487400404979,1.0,3
S538U,1.0,1.0,0.6156114591071598,0.0,1.0,0.5391664406545936,0.0,0
S539U,1.0,1.0,0.2809965030296656,0.0,1.0,0.4223400287485014,0.0,0
S540U,0.9304703530051922,0.9652351765025962,0.467231712050308,1.0,0.7517414877347588,0.4890633037203284,1.0,3
S541U,1.0,1.0,0.7405511260376894,0.0,1.0,0.5865234065924119,0.0,0
S542U,1.0,1.0,0.520928129564789,0.0,1.0,0.5069796679477868,0.0,0
S543U,0.7060895881011873,0.8530447940505936,0.2387058658437432,0.4731975075880329,0.6424992249240217,0.40453703747640435,0.4910582170973449,3
S544U,1.0,1.0,0.3251575179293307,0.0,1.0,0.43945114384993994,0.0,0
S545U,1.0,1.0,0.45317673116791046,0.0,1.0,0.48435148942251416,0.0,0
S546U,1.0,1.0,0.8004486393015684,0.0,1.0,0.6137335768111182,0.0,0
S547U,1.0,1.0,0.4948912395765481,0.0,1.0,0.49829702717994184,0.0,0
S548U,0.9501537797861279,0.975076889893064,0.33963914574964715,1.0,0.7724575567548806,0.4448171453726222,1.0,3
S549U,0.9327784552416931,0.9663892276208466,0.4602146201863083,1.0,0.7539095691798328,0.48671323969411223,1.0,3
S550U,1.0,1.0,0.7819968234672308,0.0,1.0,0.6048656056837485,0.0,0
S551U,1.0,1.0,0.33494160477087587,0.0,1.0,0.4430878256422771,0.0,0
S552U,1.0,1.0,0.16893612391452117,0.0,1.0,0.37026922903039083,0.0,0
S553U,0.8596727290094067,0.9298363645047034,0.2965707492532278,0.3979400086720376,0.7029515718189822,0.42851956960404175,0.46555001686847425,3
S554U,1.0,1.0,0.4934132559355866,0.0,1.0,0.4978043057386293,0.0,0
S555U,1.0,1.0,0.2676440579600402,0.0,1.0,0.4168941852293812,0.0,0
S556U,1.0,1.0,0.19321377429318298,0.0,1.0,0.3830977260790163,0.0,0
S557U,1.0,1.0,0.919695736878353,0.0,1.0,0.6926930872810055,0.0,0
S558U,0.940907071614267,0.9704535358071336,0.9247792305266822,1.0,0.7620466535417069,0.6977013870590235,1.0,3
S559U,1.0,1.0,0.8753793333779984,0.0,1.0,0.6569641041418619,0.0,0
S560U,0.9532051396151423,0.9766025698075711,0.311199192691778,1.0,0.7762278692723182,0.43417439127047247,1.0,3
S561U,1.0,1.0,0.9590138300914188,0.0,1.0,0.7409458185312182,0.0,0
S562U,1.0,1.0,0.4320575863741124,0.0,1.0,0.4772273369907826,0.0,0
S563U,1.0,1.0,0.19107879551433593,0.0,1.0,0.38201478773924663,0.0,0
S564U,1.0,1.0,0.8582190585726217,0.0,1.0,0.6457002452565446,0.0,0
S565U,0.6176193248462198,0.8088096624231099,0.5815428707325041,0.4453910679124502,0.6179284352540637,0.5273983815808271,0.48173225653454665,3
S566U,1.0,1.0,0.4981351279314712,0.0,1.0,0.4993783734149428,0.0,0
S567U,1.0,1.0,0.36151483148324715,0.0,1.0,0.4527418683450747,0.0,0
S568U,1.0,1.0,0.8022105047814188,0.0,1.0,0.6146077421519972,0.0,0
S569U,1.0,1.0,0.4260432195888837,0.0,1.0,0.4751859601673933,0.0,0
S570U,1.0,1.0,0.35780381111270576,0.0,1.0,0.4514114010927438,0.0,0
S571U,1.0,1.0,0.4661710182705443,0.0,1.0,0.48870833936607266,0.0,0
S572U,1.0,1.0,0.4777265946117485,0.0,1.0,0.4925711613102985,0.0,0
S573U,1.0,1.0,0.31856177386757334,0.0,1.0,0.4369713051865479,0.0,0
S574U,1.0,1.0,0.4530106965273073,0.0,1.0,0.48429570802490635,0.0,0
S575U,1.0,1.0,0.20430884328833787,0.0,1.0,0.38860192351087025,0.0,0
S576U,1.0,1.0,0.4853278136623532,0.0,1.0,0.49510802281063165,0.0,0
S577U,1.0,1.0,0.5626704992819621,0.0,1.0,0.5209882663699156,0.0,0
S578U,1.0,1.0,0.24012122251288393,0.0,1.0,0.4051613018620885,0.0,0
S579U,1.0,1.0,0.6972643811043746,0.0,1.0,0.569080742285719,0.0,0
S580U,1.0,1.0,0.7366647879188273,0.0,1.0,0.5848952131116736,0.0,0
S581U,0.5978208097977271,0.7989104048988636,0.9285792442058056,1.0,0.6129744990342201,0.7016196430051821,1.0,3
S582U,1.0,1.0,0.32551923972378183,0.0,1.0,0.4395864665504781,0.0,0
S583U,1.0,1.0,0.7429420433579648,0.0,1.0,0.5875320169302434,0.0,0
S584U,0.9192068641040888,0.9596034320520443,0.22347893700633137,1.0,0.7419110554212451,0.397673373924833,1.0,3
S585U,1.0,1.0,0.4732040728791005,0.0,1.0,0.49106041113096355,0.0,0
S586U,1.0,1.0,0.4853945256389375,0.0,1.0,0.4951302770931343,0.0,0
S587U,1.0,1.0,0.8294636456987747,0.0,1.0,0.6288477752049798,0.0,0
S588U,0.9309456178743495,0.9654728089371747,0.3554655044077363,1.0,0.7521832208183653,0.450570301562803,1.0,3
S589U,0.8585594574581793,0.9292797287290897,0.45188519782480896,0.6989700043360187,0.7023595383459635,0.48391749989776073,0.569742173380174,3
S590U,1.0,1.0,0.3007406809685512,0.0,1.0,0.43014544557073814,0.0,0
S591U,0.8207439330716786,0.9103719665358393,0.6266380143661714,0.6989700043360187,0.6841108003632582,0.543044901525586,0.569742173380174,3
S592U,1.0,1.0,0.5348950142433083,0.0,1.0,0.5116485032910221,0.0,0
S593U,1.0,1.0,0.3205520652950655,0.0,1.0,0.4377221031413246,0.0,0
S594U,1.0,1.0,0.7482722474705106,0.0,1.0,0.589800223413463,0.0,0
S595U,0.6715992860710533,0.8357996430355267,0.7164813600580207,1.0,0.6323784115703064,0.5766472048946969,1.0,3
S596U,1.0,1.0,0.4790490994480361,0.0,1.0,0.4930127298707298,0.0,0
S597U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S598U,1.0,1.0,0.24017629455982492,0.0,1.0,0.4051855474298188,0.0,0
S599U,0.5264270750825482,0.7632135375412741,0.5579910293352687,0.8218887460288663,0.5963131211463467,0.5194079696890646,0.6247436987281101,3
S600U,1.0,1.0,0.3660951630236161,0.0,1.0,0.454376793195715,0.0,0
S601U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S602U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S603U,1.0,1.0,0.4685721552484453,0.0,1.0,0.48951176142101116,0.0,0
S604U,1.0,1.0,0.3200965286391234,0.0,1.0,0.4375504542072543,0.0,0
S605U,1.0,1.0,0.24587909787501083,0.0,1.0,0.4076784440511867,0.0,0
S606U,1.0,1.0,0.5721539385398462,0.0,1.0,0.5242014580788927,0.0,0
S607U,1.0,1.0,0.2695307891180435,0.0,1.0,0.41767263472566724,0.0,0
S608U,1.0,1.0,0.5037951923028777,0.0,1.0,0.5012650856973024,0.0,0
S609U,1.0,1.0,0.6362367816758555,0.0,1.0,0.5464546057537977,0.0,0
S610U,1.0,1.0,0.2988219569178483,0.0,1.0,0.42939875491365714,0.0,0
S611U,1.0,1.0,0.48555258166267057,0.0,1.0,0.49518300199470777,0.0,0
S612U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S613U,1.0,1.0,0.2767759452657592,0.0,1.0,0.4206342569364558,0.0,0
S614U,1.0,1.0,0.5177475728622838,0.0,1.0,0.5059180675888271,0.0,0
S615U,1.0,1.0,0.9587289444612538,0.0,1.0,0.7404833571990264,0.0,0
S616U,1.0,1.0,0.26554385148974113,0.0,1.0,0.41602404105568735,0.0,0
S617U,1.0,1.0,0.8708037164432378,0.0,1.0,0.6538550162609121,0.0,0
S618U,1.0,1.0,0.8400507178352447,0.0,1.0,0.6348008477272196,0.0,0
S619U,1.0,1.0,0.4148717107372937,0.0,1.0,0.4713761828816327,0.0,0
S620U,1.0,1.0,0.6535359845703186,0.0,1.0,0.5526885526591181,0.0,0
S621U,1.0,1.0,0.31309361114593726,0.0,1.0,0.4348970477366971,0.0,0
S622U,1.0,1.0,0.43014567383190516,0.0,1.0,0.47657908294873497,0.0,0
S623U,1.0,1.0,0.4384089212639858,0.0,1.0,0.4793765507137458,0.0,0
S624U,1.0,1.0,0.6258912687144279,0.0,1.0,0.5427809898611818,0.0,0
S625U,1.0,1.0,0.593882240079756,0.0,1.0,0.5316275393573999,0.0,0
S626U,1.0,1.0,0.24645262535091284,0.0,1.0,0.40792724157734506,0.0,0
S627U,1.0,1.0,0.7611043144461911,0.0,1.0,0.5953791105151658,0.0,0
S628U,1.0,1.0,0.4187468989118249,0.0,1.0,0.4727005410195983,0.0,0
S629U,1.0,1.0,0.5629384463913358,0.0,1.0,0.521078853262646,0.0,0
S630U,1.0,1.0,0.7478492284341518,0.0,1.0,0.5896191996733441,0.0,0
S631U,0.5605030130784867,0.7802515065392434,0.5373703817619349,0.7077147467613711,0.6040520349842472,0.5124774761981326,0.5731635775665509,3
S632U,1.0,1.0,0.9528914960120448,0.0,1.0,0.7315202024109817,0.0,0
S633U,1.0,1.0,0.5870469412887899,0.0,1.0,0.5292806969850479,0.0,0
S634U,1.0,1.0,0.6827648344017136,0.0,1.0,0.5635303576582734,0.0,0
S635U,1.0,1.0,0.5686770241945731,0.0,1.0,0.523021667353445,0.0,0
S636U,1.0,1.0,0.5879322869236876,0.0,1.0,0.5295840785389331,0.0,0
S637U,1.0,1.0,0.7079346762784127,0.0,1.0,0.5732502980853419,0.0,0
S638U,1.0,1.0,0.4483773448770283,0.0,1.0,0.4827377758096498,0.0,0
S639U,1.0,1.0,0.23901869681819532,0.0,1.0,0.4046752077230343,0.0,0
S640U,1.0,1.0,0.29061276525933655,0.0,1.0,0.42617608946494373,0.0,0
S641U,1.0,1.0,0.4010657908131767,0.0,1.0,0.46663081861869077,0.0,0
S642U,1.0,1.0,0.6448157204381222,0.0,1.0,0.5495310036557628,0.0,0
S643U,0.915737571223767,0.9578687856118835,0.47830101310798456,1.0,0.7391021718058628,0.4927629638416663,1.0,3
S644U,1.0,1.0,0.9705169468090202,0.0,1.0,0.7621804377138175,0.0,0
S645U,1.0,1.0,0.44075171731701845,0.0,1.0,0.4801677593261923,0.0,0
S646U,1.0,1.0,0.36406586537815855,0.0,1.0,0.4536534092226555,0.0,0
S647U,1.0,1.0,0.6211233894237991,0.0,1.0,0.541100316253946,0.0,0
S648U,1.0,1.0,0.33537909435431534,0.0,1.0,0.4432493245730185,0.0,0
S649U,1.0,1.0,0.5180558852718351,0.0,1.0,0.5060209556368607,0.0,0
S650U,1.0,1.0,0.3927013396047341,0.0,1.0,0.4637328610011962,0.0,0
S651U,1.0,1.0,0.4650847144351643,0.0,1.0,0.48834471019744735,0.0,0
S652U,1.0,1.0,0.5705132321218576,0.0,1.0,0.5236444705614232,0.0,0
S653U,1.0,1.0,0.40897302477356534,0.0,1.0,0.46935409076540424,0.0,0
S654U,1.0,1.0,0.4711628669450635,0.0,1.0,0.490378131034261,0.0,0
S655U,1.0,1.0,0.5496295943357759,0.0,1.0,0.5165917575443333,0.0,0
S656U,1.0,1.0,0.5344401235929019,0.0,1.0,0.5114962222195721,0.0,0
S657U,1.0,1.0,0.3676594873540724,0.0,1.0,0.45493340265189114,0.0,0
S658U,1.0,1.0,0.4519823582010911,0.0,1.0,0.4839501550316708,0.0,0
S659U,1.0,1.0,0.2723673366307051,0.0,1.0,0.4188372966806319,0.0,0
S660U,1.0,1.0,0.2747685854067967,0.0,1.0,0.4198180105143037,0.0,0
S661U,1.0,1.0,0.607955063261366,0.0,1.0,0.5364953558093751,0.0,0
S662U,1.0,1.0,0.4978210862327963,0.0,1.0,0.49927369132407295,0.0,0
S663U,1.0,1.0,0.361741147785989,0.0,1.0,0.4528228353933049,0.0,0
S664U,1.0,1.0,0.4207042728483419,0.0,1.0,0.4733683146075344,0.0,0
S665U,1.0,1.0,0.2574754720942427,0.0,1.0,0.4126444991746057,0.0,0
S666U,1.0,1.0,0.33826335497583093,0.0,1.0,0.4443117523740746,0.0,0
S667U,1.0,1.0,0.7744711510402059,0.0,1.0,0.6013861552654269,0.0,0
S668U,0.9127194111163667,0.9563597055581834,0.3938255034097241,1.0,0.7367318836559271,0.46412343069789036,1.0,3
S669U,1.0,1.0,0.3408945976887402,0.0,1.0,0.44527756450605954,0.0,0
S670U,1.0,1.0,0.4187166586086388,0.0,1.0,0.47269021827176555,0.0,0
S671U,1.0,1.0,0.572127862055501,0.0,1.0,0.524192601913451,0.0,0
