,RT_war,prop_war_RTs,frequency_weeks,nb_mentors_prorussia,nb_mentors_proukraine,Betweenness_centrality,Closeness_centrality,PageRank
S774U,71,0.0282530839633903,0.6296296296296297,0.0,5.0,0.0,0.3657573582196697,0.0004689937223312
S732U,71,0.046526867627785,0.5925925925925926,0.0,8.0,0.0005433366760202,0.3721694667640614,0.0004779579358932
S722U,71,0.0106096832038254,0.7777777777777778,0.0,6.0,0.0006688797727729,0.3673395818312905,0.0004800768227253
S751U,71,0.1540130151843818,0.7407407407407407,0.0,6.0,0.0,0.3700072621641249,0.0004760775424779
S659U,71,0.1092307692307692,0.6296296296296297,0.0,7.0,0.0,0.3702761627906977,0.0004769780872415
S772U,71,0.0113964686998394,0.6296296296296297,0.0,7.0,0.0,0.3716265499635303,0.0004784844166512
S708U,70,0.054773082942097,0.4444444444444444,0.0,2.0,0.0,0.3577949438202247,0.0004623553892055
S670U,70,0.096551724137931,0.7407407407407407,0.0,6.0,0.0009258523468622,0.3697387518142235,0.0004766072584871
S600U,70,0.0672430355427473,0.7777777777777778,0.0,7.0,0.0,0.3716265499635303,0.0004759610049728
S701U,69,0.0142679900744416,0.7037037037037037,0.0,9.0,0.0,0.3735337243401759,0.0004736110838149
S823U,69,0.0270376175548589,0.6296296296296297,0.0,6.0,0.0,0.3697387518142235,0.0004618196298684
S693U,69,0.0016881972988843,0.8148148148148148,0.0,7.0,0.0,0.367870036101083,0.0004666993884725
S906U,69,0.0110118097669964,0.4814814814814814,1.0,7.0,0.0024064246967452,0.4815689981096408,0.0004597601737243
S824U,68,0.0778923253150057,0.6666666666666666,0.0,7.0,0.0,0.3716265499635303,0.0004608916209103
S770U,68,0.095505617977528,0.7037037037037037,0.0,5.0,0.0006105688047784,0.3692028985507246,0.0004565886032038
S958U,68,0.0135054617676266,0.5925925925925926,1.0,8.0,0.0020293400186412,0.4112187247780468,0.0004592662108611
S939U,68,0.0115156646909398,0.6666666666666666,0.0,6.0,0.0,0.3697387518142235,0.0004594957476919
S700U,68,0.0696008188331627,0.6666666666666666,0.0,7.0,0.0,0.3702761627906977,0.0004587001566105
S724U,68,0.006685017695635,0.6666666666666666,0.0,8.0,0.002376756999989,0.3718978102189781,0.0004594316923748
S929U,68,0.0283451438099208,0.7407407407407407,0.0,5.0,0.0,0.3647100930565497,0.0004562492460957
S794U,67,0.0061109084275811,0.6296296296296297,0.0,7.0,0.0,0.3702761627906977,0.0004557820199918
S756U,67,0.0619796484736355,0.5555555555555556,0.0,6.0,0.0,0.3697387518142235,0.0004604426394493
S983U,67,0.0075263985621208,0.4814814814814814,0.0,7.0,0.0008018214130813,0.3716265499635303,0.0004531378473798
S729U,67,0.0300853165693758,0.6666666666666666,0.0,5.0,0.0,0.3665467625899281,0.0004519056145583
S681U,67,0.0350601779173207,0.6666666666666666,0.0,6.0,0.0004294353860167,0.3684020245842371,0.0004519903956695
S954U,66,0.1312127236580517,0.7407407407407407,0.0,7.0,0.0035519558172015,0.3705454545454545,0.0004483218738393
S950U,66,0.0046752142806545,0.5555555555555556,0.0,6.0,0.0,0.3673395818312905,0.0004537058913863
S999U,66,0.3548387096774194,0.5925925925925926,0.0,3.0,0.0,0.3580463808854532,0.000445618829797
S674U,66,0.0108499095840868,0.6666666666666666,0.0,7.0,0.0,0.3702761627906977,0.0004519847621928
S673U,65,0.0785973397823458,0.7777777777777778,0.0,6.0,0.0,0.3697387518142235,0.0004541497606912
S874U,65,0.0129147625670574,0.5925925925925926,0.0,5.0,0.0,0.3657573582196697,0.0004430000514991
S899U,65,0.0045868322630724,0.5555555555555556,0.0,4.0,0.0,0.3652329749103942,0.0004434550759883
S916U,65,0.3170731707317073,0.4444444444444444,0.0,5.0,0.0006400407366284,0.3657573582196697,0.0004420110053886
S869U,64,0.05,0.7037037037037037,0.0,5.0,0.0004418105465266,0.3657573582196697,0.0004368916921852
S879U,64,0.020291693088142,0.7777777777777778,0.0,9.0,0.0027578705365119,0.3735337243401759,0.0004401058056011
S686U,64,0.0022835938057518,0.5555555555555556,0.0,6.0,0.0,0.3697387518142235,0.0004393461612643
S697U,64,0.0101716465352828,0.5925925925925926,0.0,7.0,0.0039861940718745,0.3710852148579752,0.000453847834631
S813U,64,0.0080992153885092,0.7407407407407407,0.0,7.0,0.0055381149485191,0.367870036101083,0.0004416403270996
S730U,64,0.2819383259911894,0.5925925925925926,0.0,2.0,0.0,0.3557960893854748,0.0004351614019208
S962U,63,0.0016935483870967,0.6666666666666666,0.0,7.0,0.0004353052706055,0.3697387518142235,0.0004371719920262
S677U,63,0.0531645569620253,0.6666666666666666,0.0,7.0,0.0,0.3705454545454545,0.0004476299946326
S825U,63,0.0053644414168937,0.6296296296296297,0.0,8.0,0.0016437515683705,0.3729868228404099,0.000437109233834
S913U,63,0.0020614508687542,0.5925925925925926,0.0,5.0,0.0,0.3657573582196697,0.0004353746351053
S739U,63,0.0079325107025938,0.8518518518518519,0.0,6.0,0.0,0.3673395818312905,0.0004389319797239
S757U,63,0.0076096146877642,0.7777777777777778,0.0,8.0,0.0,0.3694706308919507,0.0004481667682412
S850U,62,0.0715109573241061,0.5555555555555556,0.0,4.0,0.0006105688047784,0.3652329749103942,0.0004274829834786
S837U,62,0.0458919319022946,0.4814814814814814,0.0,5.0,0.0018562215831328,0.3657573582196697,0.0004271650580606
S814U,62,0.0393900889453621,0.4444444444444444,0.0,5.0,0.0004294353860167,0.3647100930565497,0.0004282756060642
S628U,62,0.039718129404228,0.6296296296296297,0.0,5.0,0.0,0.3657573582196697,0.0004409033633931
S880U,62,0.0040851288133359,0.5555555555555556,0.0,7.0,0.00113890834056,0.3689355539464156,0.0004303261304928
S832U,61,0.0051037483266398,0.5925925925925926,1.0,3.0,0.0,0.4695852534562212,0.0004227291798499
S897U,61,0.0032362459546925,0.6296296296296297,0.0,6.0,0.0,0.3662832494608195,0.0004264574626177
S687U,61,0.0132868656066216,0.8148148148148148,0.0,6.0,0.0,0.3662832494608195,0.0004323326957407
S667U,61,0.0315734989648033,0.5925925925925926,0.0,4.0,0.0006105688047784,0.3652329749103942,0.0004227635025372
S672U,61,0.0192550505050505,0.6296296296296297,0.0,7.0,0.0,0.3702761627906977,0.0004284397362751
S809U,61,0.0164597949271451,0.5555555555555556,0.0,7.0,0.0005768855817729,0.3716265499635303,0.0004261156789655
S762U,61,0.0544642857142857,0.6296296296296297,0.0,6.0,0.0,0.3697387518142235,0.0004358553098213
S583U,60,0.052863436123348,0.7407407407407407,0.0,6.0,0.0018960528441886,0.3426361802286483,0.0004347245046542
S640U,60,0.0658616904500548,0.5555555555555556,0.0,7.0,0.0,0.3705454545454545,0.0004282878085825
S915U,60,0.1015228426395939,0.6666666666666666,0.0,4.0,0.0,0.3588028169014085,0.0004200113973073
S963U,60,0.0021963540522732,0.5185185185185185,1.0,6.0,0.0058837646130548,0.4811142587346553,0.0004211997585507
S875U,60,0.0656455142231947,0.4074074074074074,0.0,3.0,0.0008059345707687,0.3575438596491228,0.0004173382427656
S744U,60,0.0402414486921529,0.6666666666666666,0.0,4.0,0.0008018214130813,0.3660201149425287,0.000418349681862
S678U,59,0.0986622073578595,0.6296296296296297,0.0,5.0,0.0,0.3465986394557823,0.0004257771471641
S712U,59,0.6210526315789474,0.5925925925925926,0.0,1.0,0.0,0.3477815699658703,0.0004125521689991
S579U,58,0.0243492863140218,0.7777777777777778,0.0,3.0,0.0,0.3343175853018372,0.0004258212783424
S618U,58,0.0235198702351987,0.4814814814814814,0.0,2.0,0.0,0.3297734627831715,0.0004257000166537
S805U,57,0.0038836274443006,0.7037037037037037,1.0,6.0,0.0035393440774145,0.4056528662420382,0.0004107302144643
S779U,57,0.2336065573770492,0.5555555555555556,0.0,5.0,0.0,0.3647100930565497,0.0004053132774188
S780U,57,0.0058841746670795,0.5555555555555556,0.0,6.0,0.0003870325602502,0.3697387518142235,0.0004105189444899
S781U,57,0.0567729083665338,0.7037037037037037,0.0,6.0,0.0,0.3686685962373371,0.0004158799350569
S782U,57,0.0015356017134082,0.7037037037037037,0.0,8.0,0.0016437515683705,0.3729868228404099,0.0004092859696178
S755U,57,0.0153267007260016,0.7037037037037037,0.0,7.0,0.0,0.3713556851311953,0.0004147551946484
S989U,57,0.2714285714285714,0.4074074074074074,0.0,6.0,0.0,0.3710852148579752,0.0004082164438019
S690U,57,0.0291709314227226,0.6296296296296297,0.0,3.0,0.0,0.3634094151212553,0.0004048200975294
S796U,57,0.0119072487988301,0.8148148148148148,0.0,5.0,0.0,0.3692028985507246,0.000411875430916
S606U,56,0.0706179066834804,0.5555555555555556,0.0,5.0,0.0016325803024448,0.3657573582196697,0.0004158745308631
S620U,56,0.1152263374485596,0.7037037037037037,0.0,3.0,0.0,0.3343175853018372,0.0004162409339607
S635U,56,0.1904761904761904,0.6666666666666666,0.0,5.0,0.0016325803024448,0.3657573582196697,0.0004157706247167
S934U,56,0.0191061071306721,0.7407407407407407,0.0,7.0,0.0006688797727729,0.3713556851311953,0.0004117253883225
S886U,56,0.0241691842900302,0.4814814814814814,0.0,8.0,0.0041907692654488,0.3729868228404099,0.0004031111423044
S930U,56,0.0062132475313436,0.7037037037037037,0.0,7.0,0.0,0.3716265499635303,0.0004034230016234
S863U,56,0.0039769902705773,0.5555555555555556,0.0,6.0,0.0,0.3689355539464156,0.0004040552417549
S617U,56,0.1018181818181818,0.5555555555555556,0.0,3.0,0.0,0.3634094151212553,0.000405066405226
S775U,56,0.0142893595304924,0.7037037037037037,0.0,6.0,0.0,0.3697387518142235,0.0004051515567141
S846U,56,0.1025641025641025,0.6666666666666666,0.0,6.0,0.0,0.3697387518142235,0.0004096511050122
S685U,55,0.0134507214477867,0.7037037037037037,0.0,4.0,0.0,0.3463630183548606,0.0004111144522869
S646U,55,0.0951557093425605,0.8148148148148148,0.0,6.0,0.0,0.3477815699658703,0.000408877028538
S965U,55,0.0206146926536731,0.6666666666666666,0.0,8.0,0.0,0.3721694667640614,0.0004068863713554
S937U,55,0.021309569934134,0.6666666666666666,0.0,6.0,0.0,0.3697387518142235,0.000399976787601
S631U,55,0.0051881897934157,0.7037037037037037,2.0,4.0,0.0,0.4922705314009661,0.0003876079086917
S713U,54,0.071523178807947,0.7037037037037037,0.0,4.0,0.0,0.3641887062187277,0.0004025542977636
S683U,54,0.0219780219780219,0.6666666666666666,0.0,7.0,0.0,0.3702761627906977,0.0004009174433931
S964U,54,0.0136674259681093,0.4814814814814814,0.0,5.0,0.0,0.3600706713780919,0.0003967921638089
S926U,54,0.0227081581160639,0.5925925925925926,0.0,4.0,0.0,0.3652329749103942,0.0003915460450994
S870U,54,0.0125435540069686,0.6296296296296297,0.0,7.0,0.0,0.367870036101083,0.0003985954027984
S876U,54,0.0018040289980957,0.6296296296296297,0.0,6.0,0.0,0.3660201149425287,0.0003962929273879
S801U,54,0.0227272727272727,0.6666666666666666,0.0,5.0,0.0002976510218743,0.3605803255484784,0.0003944658363535
S982U,53,0.00796992481203,0.4444444444444444,0.0,6.0,0.0,0.3697387518142235,0.0003936348243884
S845U,53,0.0045033562749596,0.6296296296296297,0.0,6.0,0.0,0.3684020245842371,0.0003914326867287
S811U,53,0.0224862112855324,0.7407407407407407,0.0,7.0,0.0,0.3702761627906977,0.0003925293342894
S717U,53,0.1180400890868596,0.5555555555555556,0.0,6.0,0.0,0.3697387518142235,0.0003943077285447
S784U,53,0.0162976629766297,0.7037037037037037,1.0,8.0,0.0008018214130813,0.4442022667829119,0.0003896276742457
S727U,53,0.0014433158138394,0.6296296296296297,1.0,7.0,0.0053041182541832,0.4815689981096408,0.0003945891351713
S948U,53,0.0268354430379746,0.4074074074074074,0.0,7.0,0.0004353052706055,0.3724415204678362,0.0003952845619376
S711U,53,0.0112717992343683,0.7037037037037037,0.0,4.0,0.0,0.3410307898259705,0.0004015738274809
S900U,52,0.0122037080497535,0.6296296296296297,0.0,3.0,0.0,0.3634094151212553,0.0003817950359666
S696U,52,0.0284775465498357,0.5185185185185185,0.0,4.0,0.0,0.3588028169014085,0.0003819814162131
S905U,52,0.0038283148052712,0.4444444444444444,1.0,7.0,0.0011444848453679,0.4682904411764705,0.0003765490481138
S877U,52,0.0655737704918032,0.7037037037037037,0.0,5.0,0.0008018214130813,0.367870036101083,0.0003831797506432
S615U,52,0.3939393939393939,0.6666666666666666,0.0,2.0,0.0,0.3180399500624219,0.0003969164179513
S803U,52,0.0133641737342585,0.4814814814814814,0.0,3.0,0.0,0.3634094151212553,0.0003848466420113
S765U,51,0.0493707647628267,0.4074074074074074,0.0,2.0,0.0,0.3555478018143754,0.0003768890257829
S735U,51,0.0655526992287917,0.6666666666666666,0.0,8.0,0.0008248193365306,0.3721694667640614,0.000385677839098
S993U,51,0.0171659373948165,0.4074074074074074,0.0,3.0,0.0008248193365306,0.3580463808854532,0.0003768029592468
S953U,51,0.0097421203438395,0.8148148148148148,3.0,6.0,0.0049290296894749,0.4980449657869013,0.0003431972078273
S758U,51,0.0796875,0.8148148148148148,0.0,7.0,0.0,0.3705454545454545,0.0003879948578473
S830U,51,0.0060469528100545,0.6296296296296297,0.0,8.0,0.0,0.3708151382823872,0.0003834776808374
S601U,51,0.1324675324675324,0.4074074074074074,0.0,1.0,0.0,0.3072979493365501,0.0003920805762653
S827U,51,0.0092845439650464,0.5925925925925926,0.0,7.0,0.0,0.3689355539464156,0.0003833447201222
S967U,51,0.0093475073313783,0.4814814814814814,0.0,8.0,0.0009278043695467,0.3708151382823872,0.0003878983253941
S817U,51,0.0259541984732824,0.5555555555555556,0.0,5.0,0.0007167401394517,0.3692028985507246,0.0003779895886488
S957U,50,0.0649350649350649,0.5925925925925926,0.0,6.0,0.0017939462174272,0.3662832494608195,0.0003769248963561
S893U,50,0.0037199613124023,0.5555555555555556,0.0,7.0,0.0,0.3713556851311953,0.0003788681909986
S938U,50,0.0355113636363636,0.5555555555555556,0.0,7.0,0.0,0.3702761627906977,0.0003816319515866
S695U,49,0.0069631945431291,0.5185185185185185,0.0,6.0,0.0,0.3697387518142235,0.000373342740095
S881U,49,0.0168096054888507,0.6666666666666666,0.0,8.0,0.001966147903048,0.3718978102189781,0.0003718036321823
S694U,49,0.0606435643564356,0.4814814814814814,0.0,5.0,0.0009593152971917,0.368135838150289,0.0003758988509622
S952U,48,0.011472275334608,0.5925925925925926,0.0,4.0,0.0,0.3628917378917379,0.0003645170156462
S933U,48,0.0119551681195516,0.5925925925925926,0.0,9.0,0.0004353052706055,0.3735337243401759,0.0003724657626578
S771U,48,0.0319148936170212,0.6296296296296297,0.0,5.0,0.0,0.3654949784791965,0.0003691446206919
S946U,48,0.0200083368070029,0.3333333333333333,2.0,6.0,0.0113273768597973,0.4545049063336306,0.0003622845855866
S961U,48,0.1041214750542299,0.6666666666666666,0.0,1.0,0.0,0.3218572331017056,0.0003683236591937
S911U,47,0.0460333006856023,0.5185185185185185,0.0,5.0,0.0,0.3657573582196697,0.0003617938679339
S871U,47,0.0055667416794978,0.6296296296296297,0.0,7.0,0.0003938312159522,0.3689355539464156,0.0003664361228301
S638U,47,0.0774299835255354,0.8518518518518519,0.0,6.0,0.0,0.3700072621641249,0.0003663476219073
S750U,47,0.0142857142857142,0.7777777777777778,0.0,7.0,0.0,0.3705454545454545,0.0003703265148343
S852U,47,0.408695652173913,0.5555555555555556,0.0,1.0,0.0,0.3477815699658703,0.0003585535224629
S843U,47,0.0023573076537265,0.5555555555555556,0.0,7.0,0.0,0.3702761627906977,0.000365055289433
S741U,47,0.0117764971185166,0.5555555555555556,0.0,6.0,0.0,0.3700072621641249,0.000368555226095
S861U,47,0.0605670103092783,0.8518518518518519,0.0,6.0,0.0,0.3662832494608195,0.0003666580942607
S742U,47,0.010239651416122,0.7407407407407407,0.0,8.0,0.0,0.3729868228404099,0.0003727840553804
S676U,47,0.0071493763310009,0.7037037037037037,0.0,4.0,0.0,0.3649713467048711,0.0003707933740149
S746U,47,0.022180273714016,0.6666666666666666,0.0,7.0,0.0,0.3716265499635303,0.0003661149455703
S753U,47,0.008601756954612,0.5185185185185185,0.0,8.0,0.0016734903997723,0.3729868228404099,0.0003680306605284
S834U,46,0.0045862412761714,0.6296296296296297,0.0,8.0,0.0114187264280877,0.3718978102189781,0.0003677183246121
S761U,46,0.0271066588096641,0.7777777777777778,0.0,8.0,0.0044931816948954,0.3718978102189781,0.0003662938441351
S854U,46,0.0140243902439024,0.7037037037037037,0.0,8.0,0.0009232807821516,0.3721694667640614,0.0003612011434851
S849U,46,0.0050054406964091,0.2962962962962963,0.0,6.0,0.0,0.3662832494608195,0.0003561738368061
S928U,46,0.0181602842479273,0.8148148148148148,0.0,6.0,0.0,0.3697387518142235,0.0003653418051122
S882U,45,0.0303643724696356,0.5925925925925926,0.0,8.0,0.0015490774325293,0.3721694667640614,0.0003587375438142
S941U,45,0.0609756097560975,0.5555555555555556,0.0,3.0,0.0,0.3580463808854532,0.0003539722282771
S766U,45,0.0647482014388489,0.6296296296296297,0.0,8.0,0.0003145116090813,0.3718978102189781,0.0003607767938781
S787U,45,0.1764705882352941,0.4074074074074074,0.0,7.0,0.0,0.3716265499635303,0.0003556729520456
S725U,45,0.0262850467289719,0.8148148148148148,0.0,5.0,0.0,0.3657573582196697,0.0003560913357068
S862U,45,0.0175712612260835,0.4814814814814814,0.0,5.0,0.0006400407366284,0.3657573582196697,0.000353751096762
S612U,45,0.107398568019093,0.4444444444444444,0.0,1.0,0.0,0.3072979493365501,0.0003632544877082
S976U,45,0.01931330472103,0.5925925925925926,0.0,8.0,0.0003938312159522,0.3721694667640614,0.0003582390403608
S792U,44,0.0036884902338838,0.5925925925925926,2.0,6.0,0.0012307786452804,0.4682904411764705,0.000341910647471
S807U,44,0.0142118863049095,0.5555555555555556,0.0,7.0,0.0,0.3716265499635303,0.000352352876626
S891U,44,0.0133454655747649,0.7037037037037037,0.0,2.0,0.0,0.3557960893854748,0.0003452734545588
S594U,44,0.0285899935022742,0.7037037037037037,0.0,5.0,0.0026093811769768,0.3654949784791965,0.0003580571492873
S942U,44,0.0030587417448731,0.6666666666666666,0.0,5.0,0.0,0.3657573582196697,0.0003493648000162
S975U,44,0.0034870819464257,0.5925925925925926,0.0,9.0,0.0009278043695467,0.3735337243401759,0.0003497863425358
S902U,44,0.003173916179759,0.5185185185185185,1.0,6.0,0.0044950886346714,0.4784037558685446,0.0003459400201431
S853U,44,0.0715447154471544,0.5555555555555556,0.0,2.0,0.0,0.3557960893854748,0.0003459322357487
S925U,44,0.0125966218150586,0.7407407407407407,0.0,5.0,0.0,0.367870036101083,0.0003521463261253
S819U,44,0.019197207678883,0.4444444444444444,0.0,7.0,0.0016325803024448,0.3705454545454545,0.0003563340644951
S914U,44,0.3120567375886525,0.2592592592592592,0.0,2.0,0.0,0.3557960893854748,0.0003470302043986
S818U,44,0.0076203671631451,0.6666666666666666,0.0,6.0,0.0,0.3662832494608195,0.000352923443726
S632U,44,0.0750853242320819,0.6296296296296297,0.0,2.0,0.0,0.3147004323656578,0.0003527787085811
S951U,43,0.1877729257641921,0.6296296296296297,0.0,4.0,0.0,0.3673395818312905,0.0003432512593538
S903U,43,0.0151622002820874,0.5555555555555556,1.0,3.0,0.0,0.4884947267497603,0.000336527397996
S924U,43,0.2388888888888889,0.6296296296296297,0.0,5.0,0.0,0.367870036101083,0.0003520566330348
S692U,43,0.1303030303030303,0.3703703703703703,0.0,5.0,0.0008248193365306,0.3468345813478556,0.0003531289574872
S895U,43,0.0159970238095238,0.6296296296296297,0.0,6.0,0.0,0.3710852148579752,0.0003499182090179
S745U,43,0.0034538152610441,0.5185185185185185,0.0,8.0,0.0,0.3721694667640614,0.0003487984378722
S986U,43,0.0264290104486785,0.6666666666666666,0.0,5.0,0.0016325803024448,0.3657573582196697,0.0003533188878955
S872U,43,0.0176518883415435,0.5925925925925926,0.0,7.0,0.0,0.3702761627906977,0.0003457373993235
S848U,42,0.0112963959117805,0.5185185185185185,0.0,2.0,0.0,0.3287096774193548,0.0003407261431528
S994U,42,0.008455808335011,0.4814814814814814,0.0,7.0,0.0,0.3702761627906977,0.0003413875678851
S998U,42,0.0458015267175572,0.5185185185185185,0.0,6.0,0.0017438134363305,0.3697387518142235,0.0003379396854891
S815U,42,0.019644527595884,0.5555555555555556,0.0,4.0,0.0,0.3652329749103942,0.000343118577056
S747U,42,0.0151460512080778,0.2962962962962963,0.0,6.0,0.0,0.3676046176046176,0.0003477711918548
S959U,41,0.0708117443868739,0.6296296296296297,0.0,5.0,0.0016482037505025,0.367870036101083,0.0003432416283461
S922U,41,0.0223433242506812,0.5925925925925926,0.0,6.0,0.0,0.3662832494608195,0.000342607439559
S970U,41,0.0248635536688902,0.7407407407407407,0.0,5.0,0.0,0.3657573582196697,0.0003354619331956
S602U,41,0.0997566909975669,0.4444444444444444,0.0,1.0,0.0,0.3072979493365501,0.0003440370953367
S979U,41,0.0036382997604046,0.7037037037037037,3.0,7.0,0.010846942909475,0.49853228962818,0.0003278368372895
S866U,41,0.0019054700934145,0.5925925925925926,0.0,4.0,0.0,0.3649713467048711,0.0003381344363788
S839U,41,0.0032847300112161,0.5185185185185185,0.0,7.0,0.0002976510218743,0.367870036101083,0.0003367031564078
S904U,41,0.1443661971830986,0.5925925925925926,0.0,2.0,0.0,0.3557960893854748,0.0003348481051445
S892U,40,0.1146131805157593,0.5925925925925926,0.0,1.0,0.0,0.3477815699658703,0.0003270543119834
S788U,40,0.003220093382708,0.7037037037037037,0.0,8.0,0.0011623916784966,0.3708151382823872,0.000333168201495
S873U,39,0.0075875486381322,0.4444444444444444,0.0,6.0,0.0,0.3697387518142235,0.0003265056128486
S912U,39,0.4534883720930232,0.5925925925925926,0.0,1.0,0.0,0.3477815699658703,0.0003225544247721
S887U,39,0.1695652173913043,0.4814814814814814,0.0,2.0,0.0,0.3557960893854748,0.000323762190287
S833U,39,0.0269337016574585,0.5555555555555556,0.0,7.0,0.0014959699374779,0.3702761627906977,0.000332490534983
S820U,39,0.0242537313432835,0.5555555555555556,0.0,3.0,0.0,0.3580463808854532,0.0003236145649432
S808U,39,0.0712979890310786,0.4074074074074074,0.0,3.0,0.0,0.3605803255484784,0.0003232791588742
S971U,39,0.0452436194895591,0.5555555555555556,0.0,7.0,0.0,0.3716265499635303,0.000331163469836
S865U,38,0.008608971454463,0.4814814814814814,0.0,6.0,0.0,0.3697387518142235,0.0003253141283736
S949U,38,0.0334801762114537,0.5555555555555556,0.0,5.0,0.0,0.3668106551475882,0.0003228477281989
S728U,38,0.0038890594616722,0.5925925925925926,0.0,3.0,0.0,0.3387632978723404,0.0003270224007597
S955U,38,0.0131578947368421,0.5185185185185185,0.0,4.0,0.0,0.3641887062187277,0.0003202938968283
S990U,38,0.0246913580246913,0.7777777777777778,0.0,7.0,0.000315641738591,0.3705454545454545,0.0003275584119531
S896U,37,0.0267148014440433,0.5925925925925926,0.0,8.0,0.0004353052706055,0.3729868228404099,0.0003219757630424
S851U,37,0.021816037735849,0.5555555555555556,0.0,6.0,0.0,0.3676046176046176,0.00031829614498
S936U,37,0.0063497511584005,0.4814814814814814,0.0,7.0,0.0113884849993696,0.3724415204678362,0.00031941985577
S992U,37,0.0756646216768916,0.3703703703703703,0.0,4.0,0.0,0.3410307898259705,0.000318585323746
S940U,37,0.0261854210898796,0.5555555555555556,0.0,8.0,0.0,0.3718978102189781,0.0003214587112134
S917U,37,0.163716814159292,0.5555555555555556,0.0,5.0,0.0020274658255301,0.3456580732700136,0.0003247415960342
S760U,37,0.1085043988269794,0.4074074074074074,0.0,1.0,0.0,0.3477815699658703,0.0003135546503494
S947U,37,0.0055034954633348,0.5555555555555556,0.0,3.0,0.0,0.3580463808854532,0.0003146829132078
S997U,37,0.0362035225048923,0.7037037037037037,0.0,5.0,0.0,0.3692028985507246,0.0003238073908209
S945U,37,0.0010116199589883,0.6296296296296297,0.0,6.0,0.0,0.348257006151743,0.0003229989377413
S743U,36,0.0545454545454545,0.4814814814814814,0.0,4.0,0.0,0.3639285714285714,0.0003190175068519
S884U,36,0.0595041322314049,0.4074074074074074,0.0,1.0,0.0,0.3477815699658703,0.000309054763138
S973U,36,0.174757281553398,0.4074074074074074,0.0,2.0,0.0,0.3557960893854748,0.000309274356868
S974U,36,0.007558261599832,0.5555555555555556,0.0,7.0,0.0,0.3710852148579752,0.0003198583573491
S810U,36,0.0082304526748971,0.6666666666666666,0.0,5.0,0.0,0.3654949784791965,0.0003189006927412
S996U,36,0.0076906643879512,0.5925925925925926,0.0,7.0,0.0,0.3713556851311953,0.0003164584641852
S909U,35,0.0559105431309904,0.5925925925925926,0.0,3.0,0.0,0.3575438596491228,0.0003063584033374
S991U,35,0.0087238285144566,0.4444444444444444,0.0,5.0,0.0,0.3654949784791965,0.0003070507393309
S977U,34,0.0376106194690265,0.6296296296296297,0.0,7.0,0.0004294353860167,0.368135838150289,0.0003085478867299
S858U,34,0.0147761842677096,0.7037037037037037,0.0,7.0,0.0,0.3716265499635303,0.0003074517628447
S829U,34,0.083743842364532,0.3333333333333333,0.0,1.0,0.0,0.3477815699658703,0.0003000549887153
S878U,34,0.0038271049076992,0.4814814814814814,0.0,6.0,0.0,0.3697387518142235,0.0003041159847228
S806U,33,0.037037037037037,0.6666666666666666,0.0,4.0,0.0,0.3649713467048711,0.000304398680821
S987U,33,0.004390049221764,0.4074074074074074,0.0,7.0,0.0,0.3713556851311953,0.0003007370990154
S812U,33,0.0035415325177076,0.4814814814814814,0.0,4.0,0.0,0.3613475177304964,0.000300927415841
S969U,32,0.1099656357388316,0.5925925925925926,0.0,4.0,0.0,0.3639285714285714,0.0002976174280219
S923U,32,0.0251374705420267,0.5185185185185185,0.0,6.0,0.0014982176576055,0.3700072621641249,0.0002971817735312
S908U,32,0.0381861575178997,0.7037037037037037,0.0,6.0,0.0,0.3697387518142235,0.0002981880204018
S907U,32,0.0848806366047745,0.4814814814814814,0.0,6.0,0.0,0.3700072621641249,0.0002976314208732
S707U,32,0.237037037037037,0.4444444444444444,0.0,1.0,0.0,0.3072979493365501,0.000300797962501
S790U,32,0.0344456404736275,0.5555555555555556,0.0,4.0,0.0,0.3641887062187277,0.0002953417889754
S956U,31,0.0177548682703321,0.4444444444444444,3.0,2.0,0.0023650475447712,0.4743947858472998,0.0002782747190925
S921U,30,0.1239669421487603,0.4814814814814814,0.0,3.0,0.0,0.3628917378917379,0.000289961997422
S738U,30,0.0051777701070072,0.3333333333333333,1.0,8.0,0.0053408863630504,0.4820245979186376,0.0002856743330586
S795U,30,0.1287553648068669,0.1851851851851851,0.0,1.0,0.0,0.3072979493365501,0.0002911892663152
S932U,30,0.0045787545787545,0.4074074074074074,0.0,6.0,0.002586911543802,0.3662832494608195,0.0002847330578916
S822U,30,0.0313807531380753,0.3333333333333333,0.0,3.0,0.0,0.3628917378917379,0.0002908769509611
S894U,30,0.0165745856353591,0.5555555555555556,1.0,3.0,0.0,0.4024486571879936,0.0002851298891054
S968U,30,0.036319612590799,0.5185185185185185,0.0,6.0,0.0,0.3689355539464156,0.0002862886178166
S791U,30,0.0735294117647058,0.5185185185185185,0.0,2.0,0.0,0.3297734627831715,0.0002911814118426
S918U,29,0.0726817042606516,0.5185185185185185,0.0,4.0,0.0,0.3652329749103942,0.0002836999942108
S966U,29,0.0044540009215174,0.4814814814814814,0.0,5.0,0.0,0.3668106551475882,0.0002813605706794
S927U,29,0.0021870286576168,0.5185185185185185,0.0,4.0,0.0003938312159522,0.3358602504943968,0.0002862679189952
S749U,29,0.1178861788617886,0.6296296296296297,0.0,3.0,0.0,0.3343175853018372,0.0002864132700264
S799U,29,0.1895424836601307,0.4814814814814814,0.0,4.0,0.0,0.3461277173913043,0.0002854371796647
S960U,29,0.035279805352798,0.4814814814814814,0.0,6.0,0.0,0.3684020245842371,0.0002831022102646
