,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cluster_kmeans
S827V,-0.7201448421844915,-0.630797802572639,-0.6527744000779651,-0.6771703012108482,-0.6990457106571178,-0.719274495761464,-0.7244793757784874,-0.7461057217685729,-0.7727921568603541,-0.7709512627771951,-0.7686758840344805,-0.7706254857951192,-0.7711043200185086,-0.7657700105838985,-0.7651472109893099,2
S829V,-0.609930823816824,-0.6516253757055837,-0.6538548700553729,-0.682557887728687,-0.7051074881623257,-0.7234070378145769,-0.745026309037249,-0.7675015416256163,-0.7850678487563696,-0.7867835197641304,-0.7837374434405112,-0.7801414191866944,-0.7873473052671476,-0.7931346491003143,-0.7945391090772693,2
S839V,-0.7900145780906103,-0.7131122971423186,-0.7372533128816244,-0.7654052838538494,-0.7819107271987782,-0.7927833932888606,-0.8067938666218419,-0.8163869219197134,-0.8302585104918699,-0.8473031317848247,-0.8592150488767545,-0.8446759475072952,-0.8362165782341761,-0.82876841578029,-0.8231052856596356,2
S844V,-0.726846240035425,-0.7450269967503826,-0.7539328278463743,-0.6761966211610585,-0.6847383771812622,-0.6938028941776684,-0.6988913915639623,-0.7407381006838927,-0.762561936299838,-0.7663689432409384,-0.7760213016419061,-0.7753591374738357,-0.7807080425297543,-0.7890463958407398,-0.7904018464787123,2
S853V,-0.8027584081455452,-0.7887308626543571,-0.7922506775188929,-0.7499257689643839,-0.7704858812887073,-0.7833248918981845,-0.7963458188280299,-0.8104966423196805,-0.8376733139907804,-0.8659584232538962,-0.8873054451484468,-0.8846508639193191,-0.8945211065044641,-0.8890352806470936,-0.8742908793322377,2
S854V,-0.756551168628721,-0.6701528879874781,-0.6916169649881334,-0.7081673804166934,-0.7204046652280821,-0.746552252652337,-0.7791360787375664,-0.8073974724058485,-0.8273696939224532,-0.8348501827777397,-0.8305497269212792,-0.8123818439918734,-0.8067924291382063,-0.8071632752985154,-0.8083351059172097,2
S863V,-0.7621375213818635,-0.6685691375430544,-0.6892528498509842,-0.7148213605265726,-0.7301527527898869,-0.72579685039517,-0.7170789589480493,-0.7117030590085417,-0.7227113667233948,-0.7469326015476334,-0.7589646815278099,-0.7465490426545057,-0.7439719904644719,-0.7565223298938764,-0.7663217666157627,2
S867V,-0.7662872870804132,-0.703645867021348,-0.7235030772334333,-0.7478469773371011,-0.7776628376775239,-0.8020296644783699,-0.8226691407881072,-0.8387557706804364,-0.8524468013976321,-0.8597682904839798,-0.854365611852612,-0.8343134726112621,-0.8329194351103695,-0.8311962461889739,-0.835089328559845,2
S871V,-0.6953946623903008,-0.5832026815631086,-0.6197430843866838,-0.6470195079603623,-0.6647667989050077,-0.6922271735238057,-0.7096356800920698,-0.719259570705357,-0.7338948719584668,-0.7407413684085922,-0.7354556446395636,-0.7407636041796505,-0.7482454159023313,-0.7472779768757992,-0.7477040908617576,2
S873V,-0.748356421053981,-0.7642927591698585,-0.7640307467768463,-0.7620489702752116,-0.689033199757427,-0.716390520568738,-0.7352656070513994,-0.7505523064289418,-0.763750766137451,-0.7728304207631294,-0.7775986245212477,-0.7749431452595671,-0.7881866767085381,-0.7958186944627816,-0.8006063265998751,2
S875V,-0.7980890879698095,-0.7206577205052129,-0.7449610330184105,-0.7687664837016717,-0.7858814385470045,-0.7971735760508255,-0.7999621474057286,-0.8061411041339972,-0.8253094615664792,-0.8376666062632466,-0.8417846975644411,-0.8399994787864543,-0.8361754942198165,-0.8342095885899239,-0.8365157812559001,2
S876V,-0.8243537875759754,-0.8351566554470478,-0.8114260127801584,-0.7408594755511205,-0.7594489233560655,-0.7669835339582497,-0.7749460408980879,-0.7972820745265503,-0.8269269831047625,-0.8246343228518136,-0.7964545144166439,-0.7912700317256444,-0.79299503234226,-0.7922134096675502,-0.7900178542074388,2
S881V,-0.7821910369347659,-0.7795324390980405,-0.6970321052168895,-0.7248644358113592,-0.7308705960017985,-0.7383304599882705,-0.7448735378413939,-0.7541001973817176,-0.767751200800386,-0.7785129072657841,-0.7799267116954687,-0.7735835211190976,-0.7675272462996093,-0.7659599997483031,-0.7765640768194115,2
S890V,-0.7937931050659449,-0.8145009164366324,-0.7932944820934941,-0.7231753536500175,-0.747676003559034,-0.7598325939473334,-0.7753726292183323,-0.7888087841576545,-0.8015432383998042,-0.7990227107097139,-0.7928524069385053,-0.793535647001027,-0.801235853171157,-0.8047176103200522,-0.8030816676994305,2
S904V,-0.7826106852171929,-0.782154710044889,-0.6878976574706723,-0.7157483675763905,-0.7353447554875326,-0.7474390850220026,-0.7524800344883062,-0.7684618209056047,-0.7826430591364641,-0.7855966245501296,-0.7918659833430554,-0.7841644739580935,-0.7795539651720867,-0.7786587921980098,-0.777965273748426,2
S905V,-0.7660441133174658,-0.7624173649373862,-0.6874231839563164,-0.7150978302033042,-0.739918403599625,-0.7622760541003389,-0.7849196706737601,-0.7989044136692656,-0.8085983472466951,-0.8129266463171345,-0.8073419033479812,-0.8047072858914521,-0.8132646865692962,-0.8187034517781798,-0.8200783826488468,2
S915V,-0.7673928476688143,-0.6943517780054644,-0.7263454874362214,-0.7514428318065162,-0.7793347076364249,-0.8066476838896046,-0.8091709186088267,-0.8205490542754861,-0.8430479685267229,-0.8526819835864097,-0.8464770136238472,-0.841881194353225,-0.8540691180101939,-0.8613549380504872,-0.8665685131568545,2
S918V,-0.7460599505492087,-0.6414906907078262,-0.6689361238826603,-0.6976588148398124,-0.7100970001524368,-0.7235459261620472,-0.7408866023798939,-0.7707356884939078,-0.8047740923218518,-0.8126944794340303,-0.8039474207759378,-0.7971005039089973,-0.7971374492281905,-0.7976680475310193,-0.7971056064724884,2
S936V,-0.7610311034190704,-0.6764848051829425,-0.7035897866293641,-0.7226832678918447,-0.7312873092322191,-0.7400717507095121,-0.7457327799687724,-0.7523472616731872,-0.7768606520033527,-0.7926829135298264,-0.7985282699792566,-0.8016055047121651,-0.7980902226293353,-0.7951543520773213,-0.8026800452244387,2
S937V,-0.7495601923231066,-0.7713397982237732,-0.7052102094433884,-0.7327720248947762,-0.7604647941036067,-0.7840971607432643,-0.7974416994815491,-0.8080896569378202,-0.8228824363853577,-0.8338034255095982,-0.82910436188376,-0.8021964244555506,-0.7934593630255812,-0.7446827048481447,-0.7630804278316745,2
S940V,-0.780634962987685,-0.703783576490089,-0.7319005196297351,-0.7609228484315896,-0.7766877285633871,-0.7947770817629203,-0.8132368561677625,-0.8123155578515533,-0.8176841636549129,-0.8180844347007222,-0.8085017500028575,-0.7970780766179654,-0.7788573372416719,-0.7775934870163947,-0.782830870394724,2
S947V,-0.547459581792619,-0.5526791485013838,-0.5703320324260579,-0.6078253318772578,-0.6148393419103242,-0.6406910160776682,-0.6521169455815513,-0.6478675767580188,-0.6834962678980274,-0.6966187715051698,-0.6787761174490115,-0.690725610035261,-0.6726229695304536,-0.6681888897016319,-0.6605794175091486,2
S951V,-0.7828629560619449,-0.7635579214960304,-0.770354574792359,-0.6956122983373982,-0.7252226889654145,-0.7472034154531246,-0.7573774821240795,-0.7688780589112882,-0.7877206174608979,-0.7955725326471373,-0.7932861901856858,-0.7881533876108731,-0.7943957068666834,-0.7994291577186173,-0.7950982972654177,2
S954V,-0.6911818941828891,-0.6876979833568685,-0.714035556940069,-0.7379370297858946,-0.7493963629466415,-0.7578096497034952,-0.7708154269478584,-0.7897183176246896,-0.8118466280856838,-0.8153839385239569,-0.810949396628986,-0.8099761308280896,-0.8162273632566837,-0.8155490711089209,-0.8049435687238042,2
S957V,-0.6848881786180061,-0.6729102272947469,-0.690808433863179,-0.6034935849526334,-0.637808096735126,-0.6699172829209019,-0.6892939624177141,-0.7145282999256535,-0.718915268168632,-0.7130328364217666,-0.6613329135276189,-0.6783241335135868,-0.6868501006111707,-0.6967978917121888,-0.7078675285723245,2
S958V,-0.7474422314896159,-0.6577394631156602,-0.6841530325701097,-0.7112575665165,-0.7300427589737263,-0.7423535457248814,-0.7693298990951072,-0.7933737743563737,-0.799740914529367,-0.7954537945660449,-0.7953697590909374,-0.789322845467713,-0.7857127037930691,-0.7902529203825817,-0.799373418420313,2
S963V,-0.7822984024868331,-0.7039152932785495,-0.7082207338156635,-0.6923573839001199,-0.7094718270610624,-0.7349512847430969,-0.7541117723567522,-0.7579143288998736,-0.769181500993228,-0.761747056177424,-0.7613983025001143,-0.756800904575367,-0.7628250202255035,-0.7820905195942459,-0.7930148269623212,2
S964V,-0.7412835013344836,-0.7447309411123133,-0.6819236417635042,-0.7225581280188265,-0.7521584497748753,-0.7878155483393872,-0.753766371187446,-0.7282170947032321,-0.7334991699908349,-0.7600969392182941,-0.769965911220801,-0.7680356011384781,-0.7757803576933435,-0.785812735171535,-0.8005405406490669,2
S975V,-0.7801047323435448,-0.7989747349557225,-0.7792444411065065,-0.711547793017708,-0.7233811884940056,-0.7408047683594907,-0.7718831406368146,-0.7989596397376694,-0.8203106631677806,-0.8181611586847265,-0.8104219776760685,-0.7841537064676165,-0.7863332401864662,-0.7928169555457746,-0.7881067818588521,2
S984V,-0.7633143213101428,-0.7702321784398158,-0.7513972820617332,-0.6705255820238807,-0.7023011164196148,-0.7351933084236308,-0.7577653658068355,-0.7835497429335423,-0.8157827834900564,-0.8148480151096549,-0.786643126593949,-0.7713097062428265,-0.7732261288144765,-0.7712159364104421,-0.767286794499455,2
S997V,-0.7843415429378995,-0.7361496393254219,-0.7786431805566156,-0.789605759348557,-0.7910785420921306,-0.7955989196013111,-0.7967383106526589,-0.8180529665567702,-0.8395555704143502,-0.8531226763024236,-0.8686789732756495,-0.843191186212585,-0.8499423157895669,-0.8610824415183258,-0.8888092576799362,2
